feature,importance,importance_pct,cumulative_pct
Model_Description_MT55,0,0.0,99.96
Model_Description_MT52,0,0.0,99.96
Model_Description_MS90,0,0.0,99.96
Model_Description_MS580,0,0.0,99.96
Model_Description_MS380,0,0.0,99.96
Model_Description_MS300LC8,0,0.0,99.96
Model_Description_MS300,0,0.0,99.96
Model_Description_MS280LC,0,0.0,99.96
Model_Description_MM30SR,0,0.0,99.96
Model_Description_MM25,0,0.0,99.96
Model_Description_MX352,0,0.0,99.96
Model_Description_MEGA_200III,0,0.0,99.96
Model_Description_MEGA300,0,0.0,99.96
Model_Description_MEGA160,0,0.0,99.96
Model_Description_MEGA_400V,0,0.0,99.96
Model_Description_MEGA_400III,0,0.0,99.96
Model_Description_MEGA_400II,0,0.0,99.96
Model_Description_MEGA_300V,0,0.0,99.96
Model_Description_MEGA_300III,0,0.0,99.96
Model_Description_MEGA_250V,0,0.0,99.96
Model_Description_MEGA_250III,0,0.0,99.96
Model_Description_MEGA_250,0,0.0,99.96
Model_Description_MEGA_200V,0,0.0,99.96
Model_Description_MEGA_160TC,0,0.0,99.96
Model_Description_MM20SR,0,0.0,99.96
Model_Description_ME8002,0,0.0,99.96
Model_Description_ME6003,0,0.0,99.96
Model_Description_ME5003ZT,0,0.0,99.96
Model_Description_ME5002,0,0.0,99.96
Model_Description_ME3703,0,0.0,99.96
Model_Description_ME3503,0,0.0,99.96
Model_Description_ME3003,0,0.0,99.96
Model_Description_ME30,0,0.0,99.96
Model_Description_ME2702,0,0.0,99.96
Model_Description_ME2503,0,0.0,99.96
Model_Description_ME1503,0,0.0,99.96
Model_Description_MEGA400,0,0.0,99.96
Model_Description_MF44,0,0.0,99.96
Model_Description_MF44B,0,0.0,99.96
Model_Description_MF44C,0,0.0,99.96
Model_Description_MM20CR,0,0.0,99.96
Model_Description_ML72,0,0.0,99.96
Model_Description_ML48T,0,0.0,99.96
Model_Description_MINI_CX,0,0.0,99.96
Model_Description_MICRO,0,0.0,99.96
Model_Description_MG747B,0,0.0,99.96
Model_Description_MG747,0,0.0,99.96
Model_Description_MG500,0,0.0,99.96
Model_Description_MG400,0,0.0,99.96
Model_Description_MG300,0,0.0,99.96
Model_Description_MG150,0,0.0,99.96
Model_Description_MG100,0,0.0,99.96
Model_Description_MF7500,0,0.0,99.96
Model_Description_MF70,0,0.0,99.96
Model_Description_MF66C,0,0.0,99.96
Model_Description_MF660,0,0.0,99.96
Model_Description_MF66,0,0.0,99.96
Model_Description_MF650,0,0.0,99.96
Model_Description_MF640,0,0.0,99.96
Model_Description_MF60H,0,0.0,99.96
Model_Description_MF60,0,0.0,99.96
Model_Description_MF55,0,0.0,99.96
Model_Description_MF470,0,0.0,99.96
Model_Description_MX35,0,0.0,99.96
Model_Description_MX352LC,0,0.0,99.96
Model_Description_PC200-8,0,0.0,99.96
Model_Description_PC15-3,0,0.0,99.96
Model_Description_PC158USLC2,0,0.0,99.96
Model_Description_PC150LC6K,0,0.0,99.96
Model_Description_PC150LC6,0,0.0,99.96
Model_Description_PC150LC5,0,0.0,99.96
Model_Description_PC150LC3,0,0.0,99.96
Model_Description_PC150LC,0,0.0,99.96
Model_Description_PC150HD,0,0.0,99.96
Model_Description_PC1506K,0,0.0,99.96
Model_Description_PC150-5,0,0.0,99.96
Model_Description_PC150-3,0,0.0,99.96
Model_Description_PC150,0,0.0,99.96
Model_Description_PC15-2,0,0.0,99.96
Model_Description_PC130-6K,0,0.0,99.96
Model_Description_PC15,0,0.0,99.96
Model_Description_PC138USLC8,0,0.0,99.96
Model_Description_PC138USLC2E0,0,0.0,99.96
Model_Description_PC138USLC2,0,0.0,99.96
Model_Description_PC138USLC,0,0.0,99.96
Model_Description_PC138US-2E,0,0.0,99.96
Model_Description_PC138US-2,0,0.0,99.96
Model_Description_PC138US,0,0.0,99.96
Model_Description_PC130LC,0,0.0,99.96
Model_Description_PC1308,0,0.0,99.96
Model_Description_PC130-7K,0,0.0,99.96
Model_Description_PC15MR,0,0.0,99.96
Model_Description_PC15MR-1,0,0.0,99.96
Model_Description_PC15R-8,0,0.0,99.96
Model_Description_PC160,0,0.0,99.96
Model_Description_PC200-6B,0,0.0,99.96
Model_Description_PC200-6,0,0.0,99.96
Model_Description_PC200-5,0,0.0,99.96
Model_Description_PC20-7,0,0.0,99.96
Model_Description_PC20-6,0,0.0,99.96
Model_Description_PC20-5,0,0.0,99.96
Model_Description_PC20,0,0.0,99.96
Model_Description_PC18MR-2,0,0.0,99.96
Model_Description_PC18MR,0,0.0,99.96
Model_Description_PC180LC6K,0,0.0,99.96
Model_Description_PC180LC6,0,0.0,99.96
Model_Description_PC180LC5,0,0.0,99.96
Model_Description_PC180LC3,0,0.0,99.96
Model_Description_PC180LC,0,0.0,99.96
Model_Description_PC180,0,0.0,99.96
Model_Description_PC160LC7KA,0,0.0,99.96
Model_Description_PC160LC7K,0,0.0,99.96
Model_Description_PC160LC7E0,0,0.0,99.96
Model_Description_PC160LC7AE0,0,0.0,99.96
Model_Description_PC160LC7,0,0.0,99.96
Model_Description_PC160LC,0,0.0,99.96
Model_Description_PC1606K,0,0.0,99.96
Model_Description_PC160-6,0,0.0,99.96
Model_Description_PC130-7,0,0.0,99.96
Model_Description_PC130-6,0,0.0,99.96
Model_Description_MX3W,0,0.0,99.96
Model_Description_MXR55,0,0.0,99.96
Model_Description_PC100-3,0,0.0,99.96
Model_Description_PC100,0,0.0,99.96
Model_Description_PC10-7,0,0.0,99.96
Model_Description_PC10-6,0,0.0,99.96
Model_Description_PC10,0,0.0,99.96
Model_Description_PC09-1,0,0.0,99.96
Model_Description_NS45,0,0.0,99.96
Model_Description_NS35,0,0.0,99.96
Model_Description_NS25,0,0.0,99.96
Model_Description_NS15,0,0.0,99.96
Model_Description_NB30,0,0.0,99.96
Model_Description_MXR50,0,0.0,99.96
Model_Description_PC130-5,0,0.0,99.96
Model_Description_MXR35,0,0.0,99.96
Model_Description_MX9,0,0.0,99.96
Model_Description_MX8LC,0,0.0,99.96
Model_Description_MX8-2,0,0.0,99.96
Model_Description_MX8,0,0.0,99.96
Model_Description_MX6LC,0,0.0,99.96
Model_Description_MX55,0,0.0,99.96
Model_Description_MX502,0,0.0,99.96
Model_Description_MX452LC,0,0.0,99.96
Model_Description_MX45,0,0.0,99.96
Model_Description_MX3W-2,0,0.0,99.96
Model_Description_PC100-5,0,0.0,99.96
Model_Description_PC100-6,0,0.0,99.96
Model_Description_PC1000-1,0,0.0,99.96
Model_Description_PC1000LC1,0,0.0,99.96
Model_Description_PC130,0,0.0,99.96
Model_Description_PC12UU,0,0.0,99.96
Model_Description_PC12R-8,0,0.0,99.96
Model_Description_PC12R,0,0.0,99.96
Model_Description_PC128UU-2,0,0.0,99.96
Model_Description_PC128UU-1,0,0.0,99.96
Model_Description_PC128UU,0,0.0,99.96
Model_Description_PC128US-2,0,0.0,99.96
Model_Description_PC128US-1,0,0.0,99.96
Model_Description_PC128US,0,0.0,99.96
Model_Description_PC128,0,0.0,99.96
Model_Description_PC1250SP8,0,0.0,99.96
Model_Description_PC120LC,0,0.0,99.96
Model_Description_PC1206F,0,0.0,99.96
Model_Description_PC1206E0,0,0.0,99.96
Model_Description_PC120-6E,0,0.0,99.96
Model_Description_PC120-6,0,0.0,99.96
Model_Description_PC120-2,0,0.0,99.96
Model_Description_PC120,0,0.0,99.96
Model_Description_PC100LC,0,0.0,99.96
Model_Description_PC100L-3,0,0.0,99.96
Model_Description_PC100L,0,0.0,99.96
Model_Description_PC1000SE-1,0,0.0,99.96
Model_Description_HE130LC,0,0.0,99.96
Model_Description_HD770SE,0,0.0,99.96
Model_Description_HD550SEV,0,0.0,99.96
Model_Description_D8F,0,0.0,99.96
Model_Description_DC100,0,0.0,99.96
Model_Description_D9R,0,0.0,99.96
Model_Description_D9E,0,0.0,99.96
Model_Description_D9D,0,0.0,99.96
Model_Description_D95XLT,0,0.0,99.96
Model_Description_D95WT,0,0.0,99.96
Model_Description_D95LGP,0,0.0,99.96
Model_Description_D95,0,0.0,99.96
Model_Description_D8RII,0,0.0,99.96
Model_Description_D8R,0,0.0,99.96
Model_Description_D8NNSUC,0,0.0,99.96
Model_Description_D8E,0,0.0,99.96
Model_Description_DC150,0,0.0,99.96
Model_Description_D87E-2,0,0.0,99.96
Model_Description_D87E,0,0.0,99.96
Model_Description_D85PX15,0,0.0,99.96
Model_Description_D85P-21,0,0.0,99.96
Model_Description_D85P-18,0,0.0,99.96
Model_Description_D85P,0,0.0,99.96
Model_Description_D85LT,0,0.0,99.96
Model_Description_D85LGP,0,0.0,99.96
Model_Description_D85EX15,0,0.0,99.96
Model_Description_D85ESS-2,0,0.0,99.96
Model_Description_D85E-21,0,0.0,99.96
Model_Description_DC100LGP,0,0.0,99.96
Model_Description_DC150B,0,0.0,99.96
Model_Description_HD550SELV,0,0.0,99.96
Model_Description_DC85LGP,0,0.0,99.96
Model_Description_DH180LC,0,0.0,99.96
Model_Description_DH130LC,0,0.0,99.96
Model_Description_DH130II,0,0.0,99.96
Model_Description_DH130,0,0.0,99.96
Model_Description_DD80L,0,0.0,99.96
Model_Description_DD80,0,0.0,99.96
Model_Description_DD,0,0.0,99.96
Model_Description_DC95XLT,0,0.0,99.96
Model_Description_DC95WT,0,0.0,99.96
Model_Description_DC95LGP,0,0.0,99.96
Model_Description_DC95,0,0.0,99.96
Model_Description_DC85,0,0.0,99.96
Model_Description_DC150BLGP,0,0.0,99.96
Model_Description_DC80LGP,0,0.0,99.96
Model_Description_DC80,0,0.0,99.96
Model_Description_DC75WT,0,0.0,99.96
Model_Description_DC75LT,0,0.0,99.96
Model_Description_DC75LGP,0,0.0,99.96
Model_Description_DC75,0,0.0,99.96
Model_Description_DC70LGP,0,0.0,99.96
Model_Description_DC70HLGP,0,0.0,99.96
Model_Description_DC180S,0,0.0,99.96
Model_Description_DC180LT,0,0.0,99.96
Model_Description_DC150BLGPPS,0,0.0,99.96
Model_Description_D85E-18,0,0.0,99.96
Model_Description_D85E-12,0,0.0,99.96
Model_Description_D85E,0,0.0,99.96
Model_Description_D6RII,0,0.0,99.96
Model_Description_D6RXW,0,0.0,99.96
Model_Description_D6RXR,0,0.0,99.96
Model_Description_D6RXL,0,0.0,99.96
Model_Description_D6RIIXW,0,0.0,99.96
Model_Description_D6RIIXL,0,0.0,99.96
Model_Description_D6RIILGP,0,0.0,99.96
Model_Description_D6RIIIXW,0,0.0,99.96
Model_Description_D6RIIIXL,0,0.0,99.96
Model_Description_D6RIIILGPVP,0,0.0,99.96
Model_Description_D6RIIILGP,0,0.0,99.96
Model_Description_D6RIII,0,0.0,99.96
Model_Description_D6R,0,0.0,99.96
Model_Description_D85A-21,0,0.0,99.96
Model_Description_D6NXL,0,0.0,99.96
Model_Description_D6NLGP,0,0.0,99.96
Model_Description_D6N,0,0.0,99.96
Model_Description_D6MXL,0,0.0,99.96
Model_Description_D6MLGP,0,0.0,99.96
Model_Description_D6KXL,0,0.0,99.96
Model_Description_D6KLGP,0,0.0,99.96
Model_Description_D6HXL,0,0.0,99.96
Model_Description_D6HLGP,0,0.0,99.96
Model_Description_D6HIIXR,0,0.0,99.96
Model_Description_D6HIIXL,0,0.0,99.96
Model_Description_D7,0,0.0,99.96
Model_Description_D700A,0,0.0,99.96
Model_Description_D715,0,0.0,99.96
Model_Description_D75,0,0.0,99.96
Model_Description_D85A-12,0,0.0,99.96
Model_Description_D85A,0,0.0,99.96
Model_Description_D85-18,0,0.0,99.96
Model_Description_D85,0,0.0,99.96
Model_Description_D83P,0,0.0,99.96
Model_Description_D83E-1,0,0.0,99.96
Model_Description_D83E,0,0.0,99.96
Model_Description_D80F,0,0.0,99.96
Model_Description_D800,0,0.0,99.96
Model_Description_D8,0,0.0,99.96
Model_Description_D7RLGP,0,0.0,99.96
Model_Description_D7RIIXR,0,0.0,99.96
Model_Description_D7RIILGP,0,0.0,99.96
Model_Description_D7RII,0,0.0,99.96
Model_Description_D7HLGP,0,0.0,99.96
Model_Description_D7HIILGP,0,0.0,99.96
Model_Description_D7GSA,0,0.0,99.96
Model_Description_D7GLGP,0,0.0,99.96
Model_Description_D7E1970,0,0.0,99.96
Model_Description_D7D,0,0.0,99.96
Model_Description_D7C,0,0.0,99.96
Model_Description_D75LT,0,0.0,99.96
Model_Description_D750,0,0.0,99.96
Model_Description_DH200,0,0.0,99.96
Model_Description_DH200LC,0,0.0,99.96
Model_Description_DH220LCIII,0,0.0,99.96
Model_Description_EC270,0,0.0,99.96
Model_Description_EC330BLC,0,0.0,99.96
Model_Description_EC330B,0,0.0,99.96
Model_Description_EC30,0,0.0,99.96
Model_Description_EC290LC,0,0.0,99.96
Model_Description_EC290CLC,0,0.0,99.96
Model_Description_EC290CL,0,0.0,99.96
Model_Description_EC290BLR,0,0.0,99.96
Model_Description_EC290BLC,0,0.0,99.96
Model_Description_EC290B,0,0.0,99.96
Model_Description_EC290,0,0.0,99.96
Model_Description_EC280LC,0,0.0,99.96
Model_Description_EC25,0,0.0,99.96
Model_Description_EC210C,0,0.0,99.96
Model_Description_EC240LC,0,0.0,99.96
Model_Description_EC240CL,0,0.0,99.96
Model_Description_EC240BLR,0,0.0,99.96
Model_Description_EC240BLC,0,0.0,99.96
Model_Description_EC240B,0,0.0,99.96
Model_Description_EC240,0,0.0,99.96
Model_Description_EC215LC,0,0.0,99.96
Model_Description_EC215,0,0.0,99.96
Model_Description_EC210LR,0,0.0,99.96
Model_Description_EC210LC,0,0.0,99.96
Model_Description_EC210CLC,0,0.0,99.96
Model_Description_EC340,0,0.0,99.96
Model_Description_EC340LC,0,0.0,99.96
Model_Description_EC35,0,0.0,99.96
Model_Description_EC350LC,0,0.0,99.96
Model_Description_ED150,0,0.0,99.96
Model_Description_ECR88B,0,0.0,99.96
Model_Description_ECR88,0,0.0,99.96
Model_Description_ECR58,0,0.0,99.96
Model_Description_ECR48C,0,0.0,99.96
Model_Description_ECR38,0,0.0,99.96
Model_Description_ECR28,0,0.0,99.96
Model_Description_EC55C,0,0.0,99.96
Model_Description_EC55B_____,0,0.0,99.96
Model_Description_EC55,0,0.0,99.96
Model_Description_EC460LC,0,0.0,99.96
Model_Description_EC460BLC,0,0.0,99.96
Model_Description_EC460B,0,0.0,99.96
Model_Description_EC460,0,0.0,99.96
Model_Description_EC45PRO,0,0.0,99.96
Model_Description_EC45,0,0.0,99.96
Model_Description_EC360LC,0,0.0,99.96
Model_Description_EC360CL,0,0.0,99.96
Model_Description_EC360BLC,0,0.0,99.96
Model_Description_EC360B,0,0.0,99.96
Model_Description_EC360,0,0.0,99.96
Model_Description_EC35C,0,0.0,99.96
Model_Description_EC35A,0,0.0,99.96
Model_Description_EC210CL,0,0.0,99.96
Model_Description_EC210BLC,0,0.0,99.96
Model_Description_DH280LCIII,0,0.0,99.96
Model_Description_E130,0,0.0,99.96
Model_Description_E300B,0,0.0,99.96
Model_Description_E300,0,0.0,99.96
Model_Description_E27B,0,0.0,99.96
Model_Description_E240L,0,0.0,99.96
Model_Description_E240B,0,0.0,99.96
Model_Description_E240,0,0.0,99.96
Model_Description_E215LC,0,0.0,99.96
Model_Description_E200B,0,0.0,99.96
Model_Description_E180,0,0.0,99.96
Model_Description_E15SR,0,0.0,99.96
Model_Description_E140,0,0.0,99.96
Model_Description_E120,0,0.0,99.96
Model_Description_EC210B,0,0.0,99.96
Model_Description_E110B,0,0.0,99.96
Model_Description_E110,0,0.0,99.96
Model_Description_DX75M,0,0.0,99.96
Model_Description_DX75,0,0.0,99.96
Model_Description_DX45M,0,0.0,99.96
Model_Description_DX45,0,0.0,99.96
Model_Description_DX40M,0,0.0,99.96
Model_Description_DX40,0,0.0,99.96
Model_Description_DX175,0,0.0,99.96
Model_Description_DL520,0,0.0,99.96
Model_Description_DH50,0,0.0,99.96
Model_Description_E50SR,0,0.0,99.96
Model_Description_E70,0,0.0,99.96
Model_Description_E70B,0,0.0,99.96
Model_Description_E70SR,0,0.0,99.96
Model_Description_EC210,0,0.0,99.96
Model_Description_EC20BXTV,0,0.0,99.96
Model_Description_EC20,0,0.0,99.96
Model_Description_EC180B,0,0.0,99.96
Model_Description_EC160LC,0,0.0,99.96
Model_Description_EC160CL,0,0.0,99.96
Model_Description_EC160B,0,0.0,99.96
Model_Description_EC160,0,0.0,99.96
Model_Description_EC15BXTV,0,0.0,99.96
Model_Description_EC15B,0,0.0,99.96
Model_Description_EC150LC,0,0.0,99.96
Model_Description_EC150,0,0.0,99.96
Model_Description_EC15,0,0.0,99.96
Model_Description_EC140LC,0,0.0,99.96
Model_Description_EC140CL,0,0.0,99.96
Model_Description_EC140BLC,0,0.0,99.96
Model_Description_EC140B,0,0.0,99.96
Model_Description_EC140,0,0.0,99.96
Model_Description_EC130LC,0,0.0,99.96
Model_Description_EC130,0,0.0,99.96
Model_Description_E820,0,0.0,99.96
Model_Description_E80MSR,0,0.0,99.96
Model_Description_E806,0,0.0,99.96
Model_Description_D6HIILS,0,0.0,99.96
Model_Description_D6HIILGP,0,0.0,99.96
Model_Description_D6HII,0,0.0,99.96
Model_Description_D3CLGP,0,0.0,99.96
Model_Description_D41A,0,0.0,99.96
Model_Description_D41,0,0.0,99.96
Model_Description_D40P-3,0,0.0,99.96
Model_Description_D40P,0,0.0,99.96
Model_Description_D40A-3,0,0.0,99.96
Model_Description_D40,0,0.0,99.96
Model_Description_D3LGP,0,0.0,99.96
Model_Description_D3KXL,0,0.0,99.96
Model_Description_D3KLGP,0,0.0,99.96
Model_Description_D3GXL,0,0.0,99.96
Model_Description_D3GLGP,0,0.0,99.96
Model_Description_D3CIILGP,0,0.0,99.96
Model_Description_D39EX22,0,0.0,99.96
Model_Description_D3CIIIXL,0,0.0,99.96
Model_Description_D3CIIISLGP,0,0.0,99.96
Model_Description_D3CIIILGP,0,0.0,99.96
Model_Description_D3CII,0,0.0,99.96
Model_Description_D3C,0,0.0,99.96
Model_Description_D3BLGP,0,0.0,99.96
Model_Description_D39PX22,0,0.0,99.96
Model_Description_D39PX21KomStatII,0,0.0,99.96
Model_Description_D39PX21KomStat,0,0.0,99.96
Model_Description_D39PX-21,0,0.0,99.96
Model_Description_D39PX,0,0.0,99.96
Model_Description_D41A-3,0,0.0,99.96
Model_Description_D41A-5,0,0.0,99.96
Model_Description_D41E-3,0,0.0,99.96
Model_Description_D41E-6C,0,0.0,99.96
Model_Description_D4ELGP,0,0.0,99.96
Model_Description_D4E,0,0.0,99.96
Model_Description_D4DSA,0,0.0,99.96
Model_Description_D4DLGP,0,0.0,99.96
Model_Description_D4CLGP,0,0.0,99.96
Model_Description_D4CIILGP,0,0.0,99.96
Model_Description_D4CIIIXL,0,0.0,99.96
Model_Description_D4CIIILGP,0,0.0,99.96
Model_Description_D4CIII,0,0.0,99.96
Model_Description_D4CII,0,0.0,99.96
Model_Description_D4C,0,0.0,99.96
Model_Description_D4BLGP,0,0.0,99.96
Model_Description_D475A-2,0,0.0,99.96
Model_Description_D475A,0,0.0,99.96
Model_Description_D45P-1,0,0.0,99.96
Model_Description_D45P,0,0.0,99.96
Model_Description_D45A,0,0.0,99.96
Model_Description_D455A1,0,0.0,99.96
Model_Description_D455A,0,0.0,99.96
Model_Description_D41PX6,0,0.0,99.96
Model_Description_D41PX,0,0.0,99.96
Model_Description_D41P3,0,0.0,99.96
Model_Description_D41P-5,0,0.0,99.96
Model_Description_D39P,0,0.0,99.96
Model_Description_D39EX21KomStatII,0,0.0,99.96
Model_Description_D4G,0,0.0,99.96
Model_Description_D31P-20,0,0.0,99.96
Model_Description_D32E-1,0,0.0,99.96
Model_Description_D32E,0,0.0,99.96
Model_Description_D31PX22,0,0.0,99.96
Model_Description_D31PX-21,0,0.0,99.96
Model_Description_D31PX,0,0.0,99.96
Model_Description_D31PLGP,0,0.0,99.96
Model_Description_D31P20LGP,0,0.0,99.96
Model_Description_D31P18LGP,0,0.0,99.96
Model_Description_D31P17LGP,0,0.0,99.96
Model_Description_D31P16LGP,0,0.0,99.96
Model_Description_D31P15,0,0.0,99.96
Model_Description_D31P-18,0,0.0,99.96
Model_Description_D39EX-21,0,0.0,99.96
Model_Description_D31P-17,0,0.0,99.96
Model_Description_D31LGP,0,0.0,99.96
Model_Description_D31EX-21A,0,0.0,99.96
Model_Description_D31EX-21,0,0.0,99.96
Model_Description_D31EX,0,0.0,99.96
Model_Description_D31E18,0,0.0,99.96
Model_Description_D31E17,0,0.0,99.96
Model_Description_D31E-20,0,0.0,99.96
Model_Description_D31E,0,0.0,99.96
Model_Description_D31A-18,0,0.0,99.96
Model_Description_D31A-16,0,0.0,99.96
Model_Description_D32P,0,0.0,99.96
Model_Description_D355,0,0.0,99.96
Model_Description_D355-3,0,0.0,99.96
Model_Description_D355A,0,0.0,99.96
Model_Description_D39EX,0,0.0,99.96
Model_Description_D39E-1,0,0.0,99.96
Model_Description_D39E,0,0.0,99.96
Model_Description_D39,0,0.0,99.96
Model_Description_D38P-1,0,0.0,99.96
Model_Description_D38P,0,0.0,99.96
Model_Description_D38E-1,0,0.0,99.96
Model_Description_D38E,0,0.0,99.96
Model_Description_D37PX-21,0,0.0,99.96
Model_Description_D37PX,0,0.0,99.96
Model_Description_D37P-5,0,0.0,99.96
Model_Description_D37P-2,0,0.0,99.96
Model_Description_D37P,0,0.0,99.96
Model_Description_D37EX-21,0,0.0,99.96
Model_Description_D37EX,0,0.0,99.96
Model_Description_D37E-2,0,0.0,99.96
Model_Description_D37E-1,0,0.0,99.96
Model_Description_D37E,0,0.0,99.96
Model_Description_D375A-2,0,0.0,99.96
Model_Description_D375,0,0.0,99.96
Model_Description_D355A-5,0,0.0,99.96
Model_Description_D355A-3,0,0.0,99.96
Model_Description_D355A-1,0,0.0,99.96
Model_Description_D4ESA,0,0.0,99.96
Model_Description_D4GLGP,0,0.0,99.96
Model_Description_D6H,0,0.0,99.96
Model_Description_D61PX-15LGP,0,0.0,99.96
Model_Description_D65EX,0,0.0,99.96
Model_Description_D65E12,0,0.0,99.96
Model_Description_D65E-8,0,0.0,99.96
Model_Description_D65E-7,0,0.0,99.96
Model_Description_D65A-8,0,0.0,99.96
Model_Description_D65A,0,0.0,99.96
Model_Description_D65-12,0,0.0,99.96
Model_Description_D65,0,0.0,99.96
Model_Description_D63E-1,0,0.0,99.96
Model_Description_D63E,0,0.0,99.96
Model_Description_D63,0,0.0,99.96
Model_Description_D61PX-15E0LGP,0,0.0,99.96
Model_Description_D600D,0,0.0,99.96
Model_Description_D61PX-15,0,0.0,99.96
Model_Description_D61PX-12,0,0.0,99.96
Model_Description_D61PX,0,0.0,99.96
Model_Description_D61P12,0,0.0,99.96
Model_Description_D61EX15,0,0.0,99.96
Model_Description_D61EX-12,0,0.0,99.96
Model_Description_D61EX,0,0.0,99.96
Model_Description_D60P12,0,0.0,99.96
Model_Description_D60P-8,0,0.0,99.96
Model_Description_D60P-7,0,0.0,99.96
Model_Description_D60F,0,0.0,99.96
Model_Description_D65EX-15,0,0.0,99.96
Model_Description_D65EX12E,0,0.0,99.96
Model_Description_D65EXL,0,0.0,99.96
Model_Description_D65P,0,0.0,99.96
Model_Description_D6G,0,0.0,99.96
Model_Description_D6E,0,0.0,99.96
Model_Description_D6DSA,0,0.0,99.96
Model_Description_D6CSA,0,0.0,99.96
Model_Description_D6CLGP,0,0.0,99.96
Model_Description_D6B,0,0.0,99.96
Model_Description_D68PLGP,0,0.0,99.96
Model_Description_D68P-1,0,0.0,99.96
Model_Description_D68P,0,0.0,99.96
Model_Description_D68E-1,0,0.0,99.96
Model_Description_D68E,0,0.0,99.96
Model_Description_D68,0,0.0,99.96
Model_Description_D65WX15,0,0.0,99.96
Model_Description_D65PX12E,0,0.0,99.96
Model_Description_D65PX-15LGP,0,0.0,99.96
Model_Description_D65PX-15E0LGP,0,0.0,99.96
Model_Description_D65PX-15,0,0.0,99.96
Model_Description_D65PX,0,0.0,99.96
Model_Description_D65P-8,0,0.0,99.96
Model_Description_D65P-7,0,0.0,99.96
Model_Description_D65P-6,0,0.0,99.96
Model_Description_D65P-12,0,0.0,99.96
Model_Description_D65P-11,0,0.0,99.96
Model_Description_D60E,0,0.0,99.96
Model_Description_D600,0,0.0,99.96
Model_Description_D4GXL,0,0.0,99.96
Model_Description_D51-EX,0,0.0,99.96
